Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
2018/19,2018-08-18,Leeds,Rotherham,2,0,H,0.0,0.0,D,17.0,9.0,7.0,4.0,10.0,8.0,7.0,1.0,0.0,1.0,0.0,0.0
2018/19,2018-08-18,Millwall,Derby,2,1,H,2.0,0.0,H,12.0,12.0,4.0,4.0,15.0,10.0,4.0,10.0,1.0,1.0,0.0,0.0
2018/19,2018-08-18,Preston,Stoke,2,2,D,2.0,1.0,H,15.0,8.0,6.0,3.0,13.0,15.0,4.0,2.0,2.0,3.0,0.0,0.0
2018/19,2018-08-18,Reading,Bolton,0,1,A,0.0,0.0,D,15.0,9.0,3.0,4.0,11.0,15.0,5.0,3.0,2.0,1.0,0.0,0.0
2018/19,2018-08-18,Sheffield United,Norwich,2,1,H,1.0,1.0,D,14.0,11.0,5.0,2.0,15.0,7.0,9.0,4.0,2.0,2.0,0.0,0.0
2018/19,2018-08-18,West Brom,QPR,7,1,H,1.0,1.0,D,15.0,6.0,9.0,2.0,14.0,15.0,3.0,5.0,2.0,1.0,0.0,0.0
2018/19,2018-08-18,Wigan,Nott'm Forest,2,2,D,2.0,1.0,H,17.0,9.0,4.0,4.0,18.0,18.0,8.0,14.0,2.0,4.0,0.0,0.0
2018/19,2018-08-19,Brentford,Sheffield Weds,2,0,H,1.0,0.0,H,14.0,4.0,9.0,1.0,11.0,9.0,9.0,0.0,1.0,1.0,0.0,0.0
2018/19,2018-08-21,Derby,Ipswich,2,0,H,0.0,0.0,D,10.0,11.0,2.0,2.0,10.0,10.0,4.0,4.0,2.0,2.0,0.0,0.0
2018/19,2018-08-21,QPR,Bristol City,0,3,A,0.0,1.0,A,14.0,11.0,4.0,5.0,16.0,10.0,2.0,3.0,1.0,3.0,0.0,0.0
2018/19,2018-08-21,Rotherham,Hull,2,3,A,1.0,2.0,A,15.0,14.0,4.0,6.0,11.0,10.0,7.0,4.0,1.0,1.0,0.0,0.0
2018/19,2018-08-21,Swansea,Leeds,2,2,D,1.0,1.0,D,12.0,8.0,4.0,3.0,13.0,17.0,2.0,5.0,0.0,4.0,0.0,0.0
2018/19,2018-08-22,Aston Villa,Brentford,2,2,D,1.0,1.0,D,16.0,13.0,7.0,7.0,9.0,18.0,13.0,6.0,3.0,2.0,0.0,0.0
2018/19,2018-08-22,Blackburn,Reading,2,2,D,0.0,2.0,A,16.0,8.0,4.0,4.0,7.0,9.0,6.0,1.0,1.0,0.0,0.0,0.0
2018/19,2018-08-22,Bolton,Birmingham,1,0,H,0.0,0.0,D,8.0,18.0,4.0,6.0,11.0,15.0,3.0,10.0,2.0,3.0,0.0,0.0
2018/19,2018-08-22,Norwich,Preston,2,0,H,0.0,0.0,D,12.0,9.0,4.0,3.0,13.0,16.0,11.0,4.0,2.0,2.0,0.0,0.0
2018/19,2018-08-22,Sheffield Weds,Millwall,2,1,H,1.0,0.0,H,13.0,12.0,3.0,4.0,8.0,10.0,7.0,4.0,2.0,0.0,0.0,0.0
2018/19,2018-08-22,Stoke,Wigan,0,3,A,0.0,2.0,A,9.0,10.0,0.0,4.0,16.0,16.0,4.0,3.0,3.0,2.0,1.0,0.0
2018/19,2018-08-24,Middlesbrough,West Brom,1,0,H,0.0,0.0,D,18.0,13.0,4.0,2.0,12.0,11.0,10.0,4.0,3.0,2.0,0.0,0.0
2018/19,2018-08-25,Aston Villa,Reading,1,1,D,0.0,0.0,D,21.0,10.0,8.0,7.0,9.0,13.0,4.0,9.0,0.0,2.0,0.0,0.0
2018/19,2018-08-25,Blackburn,Brentford,1,0,H,0.0,0.0,D,2.0,8.0,1.0,3.0,12.0,10.0,3.0,4.0,0.0,1.0,0.0,0.0
2018/19,2018-08-25,Bolton,Sheffield United,0,3,A,0.0,2.0,A,10.0,17.0,2.0,6.0,6.0,14.0,8.0,10.0,2.0,1.0,0.0,0.0
2018/19,2018-08-25,Derby,Preston,2,0,H,1.0,0.0,H,15.0,6.0,4.0,4.0,17.0,10.0,9.0,4.0,3.0,1.0,0.0,0.0
2018/19,2018-08-25,Norwich,Leeds,0,3,A,0.0,2.0,A,10.0,12.0,2.0,5.0,13.0,16.0,10.0,4.0,1.0,2.0,0.0,0.0
2018/19,2018-08-25,Nott'm Forest,Birmingham,2,2,D,0.0,1.0,A,9.0,9.0,3.0,3.0,17.0,20.0,0.0,4.0,4.0,0.0,0.0,0.0
2018/19,2018-08-25,QPR,Wigan,1,0,H,1.0,0.0,H,12.0,18.0,3.0,5.0,17.0,14.0,7.0,3.0,2.0,1.0,0.0,0.0
2018/19,2018-08-25,Sheffield Weds,Ipswich,2,1,H,1.0,1.0,D,13.0,13.0,3.0,3.0,13.0,15.0,7.0,7.0,2.0,2.0,0.0,1.0
2018/19,2018-08-25,Stoke,Hull,2,0,H,1.0,0.0,H,11.0,4.0,5.0,0.0,8.0,11.0,8.0,5.0,1.0,0.0,0.0,1.0
2018/19,2018-08-25,Swansea,Bristol City,0,1,A,0.0,1.0,A,12.0,10.0,3.0,6.0,8.0,11.0,4.0,5.0,0.0,1.0,0.0,0.0
2018/19,2018-08-26,Rotherham,Millwall,1,0,H,1.0,0.0,H,12.0,12.0,3.0,5.0,14.0,9.0,2.0,9.0,1.0,2.0,0.0,0.0
2018/19,2018-08-31,Leeds,Middlesbrough,0,0,D,0.0,0.0,D,11.0,9.0,3.0,3.0,11.0,16.0,6.0,5.0,4.0,4.0,0.0,0.0
2018/19,2018-09-01,Birmingham,QPR,0,0,D,0.0,0.0,D,5.0,12.0,1.0,5.0,22.0,19.0,5.0,2.0,2.0,0.0,0.0,0.0
2018/19,2018-09-01,Brentford,Nott'm Forest,2,1,H,1.0,0.0,H,20.0,6.0,6.0,2.0,10.0,16.0,9.0,2.0,5.0,7.0,0.0,0.0
2018/19,2018-09-01,Hull,Derby,1,2,A,0.0,1.0,A,18.0,11.0,2.0,5.0,10.0,16.0,7.0,10.0,2.0,1.0,0.0,0.0
2018/19,2018-09-01,Millwall,Swansea,1,2,A,0.0,0.0,D,11.0,8.0,2.0,2.0,12.0,8.0,5.0,3.0,1.0,1.0,0.0,1.0
2018/19,2018-09-01,Preston,Bolton,2,2,D,2.0,2.0,D,12.0,14.0,4.0,6.0,8.0,11.0,7.0,4.0,1.0,3.0,1.0,0.0
2018/19,2018-09-01,Reading,Sheffield Weds,1,2,A,0.0,1.0,A,12.0,10.0,4.0,4.0,12.0,20.0,9.0,6.0,1.0,1.0,0.0,0.0
2018/19,2018-09-01,Sheffield United,Aston Villa,4,1,H,3.0,0.0,H,9.0,9.0,6.0,2.0,18.0,12.0,9.0,1.0,1.0,1.0,0.0,0.0
2018/19,2018-09-01,West Brom,Stoke,2,1,H,1.0,0.0,H,12.0,16.0,6.0,5.0,9.0,14.0,3.0,7.0,3.0,1.0,0.0,0.0
2018/19,2018-09-01,Wigan,Rotherham,1,0,H,0.0,0.0,D,16.0,16.0,5.0,4.0,10.0,13.0,3.0,6.0,2.0,3.0,0.0,0.0
2018/19,2018-09-02,Bristol City,Blackburn,4,1,H,1.0,1.0,D,19.0,13.0,11.0,2.0,8.0,8.0,8.0,5.0,0.0,0.0,0.0,0.0
2018/19,2018-09-02,Ipswich,Norwich,1,1,D,0.0,0.0,D,19.0,11.0,6.0,2.0,12.0,21.0,7.0,6.0,2.0,1.0,0.0,0.0
2018/19,2018-09-14,Birmingham,West Brom,1,1,D,1.0,1.0,D,13.0,15.0,4.0,3.0,15.0,14.0,6.0,3.0,2.0,1.0,0.0,0.0
2018/19,2018-09-15,Blackburn,Aston Villa,1,1,D,0.0,0.0,D,13.0,15.0,3.0,5.0,8.0,11.0,8.0,3.0,3.0,2.0,0.0,0.0
2018/19,2018-09-15,Bolton,QPR,1,2,A,0.0,1.0,A,9.0,11.0,3.0,2.0,13.0,14.0,12.0,1.0,1.0,0.0,0.0,0.0
2018/19,2018-09-15,Brentford,Wigan,2,0,H,1.0,0.0,H,20.0,8.0,10.0,1.0,11.0,15.0,9.0,3.0,2.0,3.0,0.0,1.0
2018/19,2018-09-15,Bristol City,Sheffield United,1,0,H,0.0,0.0,D,11.0,11.0,3.0,1.0,13.0,15.0,3.0,4.0,1.0,4.0,0.0,0.0
2018/19,2018-09-15,Hull,Ipswich,2,0,H,1.0,0.0,H,13.0,6.0,7.0,1.0,12.0,21.0,7.0,5.0,2.0,0.0,0.0,0.0
2018/19,2018-09-15,Millwall,Leeds,1,1,D,0.0,0.0,D,16.0,11.0,2.0,4.0,14.0,7.0,6.0,4.0,1.0,0.0,0.0,0.0
2018/19,2018-09-15,Norwich,Middlesbrough,1,0,H,0.0,0.0,D,16.0,8.0,6.0,2.0,13.0,12.0,0.0,4.0,3.0,1.0,0.0,0.0
2018/19,2018-09-15,Preston,Reading,2,3,A,1.0,1.0,D,23.0,9.0,10.0,5.0,11.0,9.0,9.0,2.0,1.0,1.0,0.0,0.0
2018/19,2018-09-15,Rotherham,Derby,1,0,H,0.0,0.0,D,16.0,12.0,6.0,4.0,15.0,12.0,9.0,5.0,4.0,4.0,0.0,1.0
2018/19,2018-09-15,Sheffield Weds,Stoke,2,2,D,1.0,2.0,A,12.0,14.0,4.0,4.0,11.0,7.0,7.0,13.0,1.0,0.0,0.0,0.0
2018/19,2018-09-15,Swansea,Nott'm Forest,0,0,D,0.0,0.0,D,5.0,16.0,2.0,4.0,4.0,13.0,3.0,10.0,0.0,3.0,0.0,0.0
2018/19,2018-09-18,Aston Villa,Rotherham,2,0,H,1.0,0.0,H,14.0,13.0,4.0,3.0,9.0,16.0,3.0,3.0,2.0,2.0,0.0,0.0
2018/19,2018-09-18,Derby,Blackburn,0,0,D,0.0,0.0,D,22.0,6.0,3.0,2.0,18.0,13.0,3.0,1.0,2.0,3.0,0.0,0.0
2018/19,2018-09-18,Ipswich,Brentford,1,1,D,0.0,1.0,A,10.0,14.0,5.0,6.0,16.0,9.0,8.0,6.0,1.0,2.0,0.0,0.0
2018/19,2018-09-18,Leeds,Preston,3,0,H,1.0,0.0,H,17.0,5.0,5.0,3.0,12.0,12.0,4.0,3.0,1.0,2.0,0.0,0.0
2018/19,2018-09-18,Stoke,Swansea,1,0,H,0.0,0.0,D,8.0,14.0,3.0,5.0,13.0,13.0,1.0,3.0,2.0,1.0,0.0,0.0
2018/19,2018-09-18,West Brom,Bristol City,4,2,H,3.0,0.0,H,11.0,23.0,7.0,8.0,11.0,13.0,2.0,7.0,2.0,1.0,0.0,0.0
2018/19,2018-09-18,Wigan,Hull,2,1,H,2.0,1.0,H,18.0,7.0,7.0,4.0,12.0,10.0,7.0,3.0,1.0,3.0,0.0,0.0
2018/19,2018-09-19,Middlesbrough,Bolton,2,0,H,1.0,0.0,H,19.0,7.0,4.0,2.0,7.0,13.0,10.0,1.0,1.0,4.0,0.0,0.0
2018/19,2018-09-19,Nott'm Forest,Sheffield Weds,2,1,H,1.0,0.0,H,13.0,6.0,6.0,3.0,13.0,12.0,2.0,2.0,2.0,0.0,0.0,0.0
2018/19,2018-09-19,QPR,Millwall,2,0,H,2.0,0.0,H,20.0,14.0,9.0,2.0,15.0,18.0,3.0,5.0,3.0,2.0,0.0,0.0
2018/19,2018-09-19,Reading,Norwich,1,2,A,0.0,1.0,A,13.0,11.0,2.0,5.0,9.0,16.0,6.0,7.0,2.0,3.0,0.0,0.0
2018/19,2018-09-19,Sheffield United,Birmingham,0,0,D,0.0,0.0,D,6.0,13.0,3.0,5.0,10.0,11.0,9.0,5.0,1.0,0.0,0.0,0.0
2018/19,2018-09-21,Wigan,Bristol City,1,0,H,0.0,0.0,D,9.0,9.0,1.0,3.0,12.0,13.0,2.0,4.0,2.0,1.0,0.0,0.0
2018/19,2018-09-22,Aston Villa,Sheffield Weds,1,2,A,0.0,0.0,D,18.0,13.0,4.0,5.0,15.0,12.0,3.0,7.0,2.0,1.0,0.0,0.0
2018/19,2018-09-22,Derby,Brentford,3,1,H,3.0,1.0,H,16.0,16.0,6.0,2.0,9.0,9.0,3.0,9.0,2.0,1.0,0.0,0.0
2018/19,2018-09-22,Ipswich,Bolton,0,0,D,0.0,0.0,D,9.0,7.0,2.0,0.0,14.0,9.0,6.0,4.0,2.0,0.0,0.0,1.0
2018/19,2018-09-22,Leeds,Birmingham,1,2,A,0.0,2.0,A,17.0,4.0,5.0,3.0,13.0,21.0,7.0,4.0,2.0,4.0,0.0,0.0
2018/19,2018-09-22,Middlesbrough,Swansea,0,0,D,0.0,0.0,D,16.0,5.0,5.0,2.0,13.0,11.0,10.0,3.0,3.0,0.0,0.0,0.0
2018/19,2018-09-22,Nott'm Forest,Rotherham,1,0,H,0.0,0.0,D,9.0,4.0,2.0,1.0,11.0,20.0,4.0,4.0,1.0,3.0,0.0,0.0
2018/19,2018-09-22,QPR,Norwich,0,1,A,0.0,0.0,D,10.0,9.0,3.0,4.0,17.0,12.0,2.0,2.0,0.0,2.0,0.0,0.0
2018/19,2018-09-22,Reading,Hull,3,0,H,1.0,0.0,H,14.0,9.0,6.0,2.0,12.0,10.0,4.0,4.0,0.0,2.0,1.0,0.0
2018/19,2018-09-22,Sheffield United,Preston,3,2,H,1.0,0.0,H,13.0,10.0,3.0,3.0,10.0,6.0,4.0,3.0,1.0,2.0,0.0,0.0
2018/19,2018-09-22,Stoke,Blackburn,2,3,A,0.0,2.0,A,17.0,8.0,3.0,4.0,11.0,14.0,9.0,2.0,2.0,1.0,0.0,0.0
2018/19,2018-09-22,West Brom,Millwall,2,0,H,0.0,0.0,D,14.0,10.0,4.0,2.0,7.0,6.0,7.0,2.0,0.0,0.0,0.0,0.0
2018/19,2018-09-28,Bristol City,Aston Villa,1,1,D,1.0,1.0,D,7.0,12.0,3.0,5.0,15.0,18.0,3.0,8.0,2.0,2.0,0.0,0.0
2018/19,2018-09-28,Sheffield Weds,Leeds,1,1,D,1.0,0.0,H,10.0,25.0,4.0,7.0,14.0,9.0,3.0,11.0,2.0,1.0,0.0,0.0
2018/19,2018-09-29,Birmingham,Ipswich,2,2,D,0.0,2.0,A,22.0,7.0,9.0,3.0,11.0,16.0,10.0,2.0,0.0,1.0,0.0,1.0
2018/19,2018-09-29,Blackburn,Nott'm Forest,2,2,D,0.0,0.0,D,17.0,17.0,9.0,5.0,5.0,11.0,6.0,8.0,0.0,1.0,0.0,0.0
2018/19,2018-09-29,Bolton,Derby,1,0,H,1.0,0.0,H,8.0,17.0,2.0,1.0,16.0,8.0,2.0,9.0,3.0,1.0,0.0,0.0
2018/19,2018-09-29,Brentford,Reading,2,2,D,1.0,1.0,D,13.0,10.0,3.0,4.0,17.0,17.0,6.0,4.0,4.0,1.0,1.0,0.0
2018/19,2018-09-29,Hull,Middlesbrough,1,1,D,0.0,0.0,D,10.0,12.0,3.0,4.0,9.0,17.0,2.0,4.0,3.0,2.0,0.0,0.0
2018/19,2018-09-29,Millwall,Sheffield United,2,3,A,0.0,1.0,A,11.0,15.0,5.0,7.0,11.0,10.0,5.0,10.0,2.0,3.0,0.0,0.0
2018/19,2018-09-29,Norwich,Wigan,1,0,H,0.0,0.0,D,14.0,11.0,4.0,0.0,12.0,19.0,9.0,4.0,1.0,3.0,0.0,0.0
2018/19,2018-09-29,Preston,West Brom,2,3,A,0.0,0.0,D,13.0,12.0,4.0,7.0,10.0,12.0,2.0,2.0,0.0,4.0,0.0,0.0
2018/19,2018-09-29,Rotherham,Stoke,2,2,D,0.0,0.0,D,13.0,19.0,2.0,7.0,8.0,7.0,6.0,8.0,0.0,0.0,0.0,0.0
2018/19,2018-09-29,Swansea,QPR,3,0,H,1.0,0.0,H,10.0,14.0,4.0,1.0,6.0,13.0,5.0,5.0,0.0,3.0,0.0,0.0
2018/19,2018-10-02,Aston Villa,Preston,3,3,D,2.0,0.0,H,12.0,19.0,6.0,7.0,13.0,13.0,4.0,4.0,2.0,4.0,1.0,0.0
2018/19,2018-10-02,Brentford,Birmingham,1,1,D,1.0,1.0,D,18.0,14.0,7.0,6.0,13.0,13.0,9.0,7.0,3.0,5.0,0.0,1.0
2018/19,2018-10-02,Hull,Leeds,0,1,A,0.0,0.0,D,10.0,11.0,1.0,1.0,13.0,9.0,3.0,4.0,1.0,3.0,0.0,0.0
2018/19,2018-10-02,Ipswich,Middlesbrough,0,2,A,0.0,2.0,A,7.0,14.0,1.0,4.0,9.0,10.0,5.0,1.0,0.0,0.0,1.0,1.0
2018/19,2018-10-02,Reading,QPR,0,1,A,0.0,0.0,D,14.0,10.0,1.0,4.0,14.0,14.0,4.0,5.0,3.0,0.0,0.0,0.0
2018/19,2018-10-02,Stoke,Bolton,2,0,H,1.0,0.0,H,14.0,6.0,7.0,1.0,16.0,17.0,9.0,3.0,1.0,2.0,0.0,0.0
2018/19,2018-10-02,Wigan,Swansea,0,0,D,0.0,0.0,D,10.0,17.0,1.0,5.0,14.0,8.0,4.0,9.0,1.0,0.0,0.0,0.0
2018/19,2018-10-03,Blackburn,Sheffield United,0,2,A,0.0,0.0,D,13.0,13.0,2.0,7.0,16.0,9.0,4.0,7.0,1.0,2.0,0.0,0.0
2018/19,2018-10-03,Derby,Norwich,1,1,D,0.0,0.0,D,14.0,14.0,6.0,5.0,12.0,17.0,7.0,8.0,1.0,2.0,0.0,0.0
2018/19,2018-10-03,Nott'm Forest,Millwall,2,2,D,1.0,0.0,H,7.0,20.0,2.0,10.0,16.0,11.0,2.0,7.0,1.0,2.0,0.0,0.0
2018/19,2018-10-03,Rotherham,Bristol City,0,0,D,0.0,0.0,D,21.0,13.0,6.0,3.0,12.0,15.0,6.0,3.0,2.0,3.0,0.0,0.0
2018/19,2018-10-03,Sheffield Weds,West Brom,2,2,D,2.0,0.0,H,14.0,19.0,5.0,4.0,12.0,15.0,3.0,4.0,2.0,3.0,0.0,0.0
2018/19,2018-10-06,Birmingham,Rotherham,3,1,H,2.0,0.0,H,13.0,11.0,6.0,6.0,13.0,13.0,3.0,5.0,0.0,1.0,0.0,0.0
2018/19,2018-10-06,Bolton,Blackburn,0,1,A,0.0,1.0,A,13.0,7.0,4.0,4.0,14.0,11.0,7.0,3.0,3.0,3.0,0.0,0.0
2018/19,2018-10-06,Leeds,Brentford,1,1,D,0.0,0.0,D,13.0,13.0,3.0,7.0,18.0,15.0,2.0,3.0,2.0,2.0,1.0,0.0
2018/19,2018-10-06,Middlesbrough,Nott'm Forest,0,2,A,0.0,0.0,D,17.0,16.0,4.0,5.0,15.0,16.0,11.0,4.0,2.0,1.0,0.0,1.0
2018/19,2018-10-06,Millwall,Aston Villa,2,1,H,1.0,1.0,D,18.0,6.0,4.0,3.0,13.0,10.0,9.0,4.0,0.0,1.0,0.0,0.0
2018/19,2018-10-06,Norwich,Stoke,0,1,A,0.0,1.0,A,15.0,6.0,3.0,2.0,14.0,15.0,5.0,1.0,0.0,1.0,0.0,0.0
2018/19,2018-10-06,Preston,Wigan,4,0,H,1.0,0.0,H,16.0,11.0,3.0,3.0,11.0,15.0,6.0,5.0,3.0,3.0,0.0,1.0
2018/19,2018-10-06,QPR,Derby,1,1,D,0.0,1.0,A,13.0,14.0,3.0,5.0,19.0,12.0,1.0,10.0,3.0,2.0,0.0,0.0
2018/19,2018-10-06,Sheffield United,Hull,1,0,H,0.0,0.0,D,12.0,8.0,3.0,3.0,11.0,9.0,7.0,5.0,2.0,1.0,0.0,0.0
2018/19,2018-10-06,Swansea,Ipswich,2,3,A,1.0,2.0,A,18.0,8.0,3.0,3.0,5.0,13.0,13.0,6.0,1.0,2.0,0.0,0.0
2018/19,2018-10-06,West Brom,Reading,4,1,H,0.0,1.0,A,14.0,15.0,5.0,6.0,10.0,11.0,7.0,7.0,2.0,3.0,0.0,0.0
2018/19,2018-10-07,Bristol City,Sheffield Weds,1,2,A,0.0,0.0,D,12.0,9.0,5.0,5.0,7.0,22.0,5.0,5.0,1.0,5.0,0.0,0.0
2018/19,2018-10-19,Sheffield Weds,Middlesbrough,1,2,A,0.0,0.0,D,14.0,15.0,3.0,5.0,14.0,19.0,3.0,8.0,1.0,3.0,0.0,0.0
2018/19,2018-10-20,Aston Villa,Swansea,1,0,H,1.0,0.0,H,11.0,15.0,5.0,4.0,13.0,8.0,3.0,8.0,1.0,1.0,0.0,0.0
2018/19,2018-10-20,Blackburn,Leeds,2,1,H,1.0,1.0,D,18.0,20.0,6.0,6.0,10.0,16.0,7.0,11.0,3.0,2.0,0.0,0.0
2018/19,2018-10-20,Brentford,Bristol City,0,1,A,0.0,0.0,D,11.0,12.0,4.0,5.0,17.0,17.0,8.0,7.0,3.0,3.0,1.0,0.0
2018/19,2018-10-20,Derby,Sheffield United,2,1,H,1.0,1.0,D,12.0,13.0,4.0,4.0,8.0,12.0,4.0,9.0,0.0,1.0,0.0,0.0
2018/19,2018-10-20,Hull,Preston,1,1,D,0.0,0.0,D,14.0,14.0,5.0,4.0,9.0,11.0,8.0,3.0,1.0,4.0,0.0,0.0
2018/19,2018-10-20,Ipswich,QPR,0,2,A,0.0,2.0,A,3.0,13.0,1.0,5.0,9.0,17.0,2.0,12.0,0.0,1.0,0.0,0.0
2018/19,2018-10-20,Nott'm Forest,Norwich,1,2,A,1.0,0.0,H,7.0,19.0,2.0,7.0,17.0,11.0,0.0,12.0,3.0,3.0,0.0,0.0
2018/19,2018-10-20,Reading,Millwall,3,1,H,2.0,1.0,H,9.0,26.0,4.0,11.0,15.0,9.0,6.0,14.0,1.0,2.0,0.0,0.0
2018/19,2018-10-20,Rotherham,Bolton,1,1,D,0.0,0.0,D,16.0,12.0,3.0,3.0,21.0,18.0,5.0,4.0,2.0,2.0,0.0,0.0
2018/19,2018-10-20,Stoke,Birmingham,0,1,A,0.0,0.0,D,19.0,13.0,3.0,6.0,11.0,17.0,11.0,4.0,1.0,2.0,0.0,0.0
2018/19,2018-10-20,Wigan,West Brom,1,0,H,0.0,0.0,D,11.0,7.0,3.0,1.0,12.0,14.0,4.0,3.0,3.0,4.0,0.0,1.0
2018/19,2018-10-23,Birmingham,Reading,2,1,H,0.0,0.0,D,14.0,11.0,5.0,7.0,11.0,8.0,7.0,8.0,1.0,2.0,0.0,0.0
2018/19,2018-10-23,Middlesbrough,Rotherham,0,0,D,0.0,0.0,D,20.0,8.0,5.0,2.0,6.0,11.0,13.0,7.0,0.0,1.0,0.0,0.0
2018/19,2018-10-23,Millwall,Wigan,2,1,H,0.0,1.0,A,21.0,9.0,5.0,1.0,17.0,17.0,10.0,2.0,3.0,2.0,0.0,0.0
2018/19,2018-10-23,Norwich,Aston Villa,2,1,H,0.0,1.0,A,10.0,8.0,2.0,1.0,15.0,13.0,7.0,7.0,2.0,1.0,0.0,0.0
2018/19,2018-10-23,QPR,Sheffield Weds,3,0,H,1.0,0.0,H,22.0,14.0,8.0,4.0,10.0,10.0,4.0,9.0,0.0,0.0,0.0,0.0
2018/19,2018-10-23,Sheffield United,Stoke,1,1,D,0.0,0.0,D,22.0,10.0,6.0,4.0,13.0,10.0,14.0,4.0,1.0,1.0,0.0,0.0
2018/19,2018-10-23,Swansea,Blackburn,3,1,H,0.0,1.0,A,16.0,9.0,2.0,3.0,11.0,13.0,5.0,4.0,0.0,2.0,0.0,0.0
2018/19,2018-10-24,Bolton,Nott'm Forest,0,3,A,0.0,1.0,A,10.0,12.0,1.0,8.0,10.0,13.0,4.0,4.0,1.0,2.0,0.0,0.0
2018/19,2018-10-24,Bristol City,Hull,1,0,H,0.0,0.0,D,17.0,13.0,7.0,2.0,10.0,11.0,7.0,7.0,1.0,1.0,0.0,0.0
2018/19,2018-10-24,Leeds,Ipswich,2,0,H,1.0,0.0,H,18.0,3.0,5.0,2.0,10.0,12.0,15.0,0.0,1.0,3.0,0.0,0.0
2018/19,2018-10-24,Preston,Brentford,4,3,H,3.0,1.0,H,15.0,15.0,8.0,8.0,8.0,16.0,4.0,6.0,2.0,2.0,0.0,0.0
2018/19,2018-10-24,West Brom,Derby,1,4,A,0.0,2.0,A,16.0,20.0,5.0,9.0,9.0,16.0,4.0,2.0,1.0,2.0,0.0,0.0
2018/19,2018-10-26,QPR,Aston Villa,1,0,H,1.0,0.0,H,16.0,18.0,7.0,5.0,23.0,12.0,5.0,9.0,3.0,0.0,0.0,0.0
2018/19,2018-10-27,Birmingham,Sheffield Weds,3,1,H,1.0,1.0,D,16.0,12.0,4.0,4.0,2.0,12.0,10.0,6.0,0.0,1.0,0.0,0.0
2018/19,2018-10-27,Bolton,Hull,0,1,A,0.0,1.0,A,16.0,7.0,3.0,2.0,12.0,13.0,3.0,2.0,1.0,2.0,0.0,0.0
2018/19,2018-10-27,Bristol City,Stoke,0,1,A,0.0,1.0,A,22.0,8.0,8.0,3.0,9.0,11.0,7.0,11.0,1.0,2.0,0.0,0.0
2018/19,2018-10-27,Leeds,Nott'm Forest,1,1,D,0.0,1.0,A,18.0,3.0,3.0,1.0,11.0,17.0,6.0,3.0,1.0,4.0,0.0,0.0
2018/19,2018-10-27,Middlesbrough,Derby,1,1,D,0.0,1.0,A,10.0,18.0,0.0,7.0,12.0,10.0,9.0,4.0,1.0,1.0,0.0,0.0
2018/19,2018-10-27,Millwall,Ipswich,3,0,H,1.0,0.0,H,7.0,4.0,4.0,0.0,21.0,13.0,4.0,2.0,0.0,1.0,0.0,0.0
2018/19,2018-10-27,Norwich,Brentford,1,0,H,1.0,0.0,H,11.0,11.0,3.0,5.0,14.0,13.0,4.0,5.0,0.0,1.0,0.0,0.0
2018/19,2018-10-27,Preston,Rotherham,1,1,D,1.0,0.0,H,15.0,12.0,6.0,5.0,8.0,15.0,8.0,7.0,1.0,1.0,0.0,0.0
2018/19,2018-10-27,Sheffield United,Wigan,4,2,H,2.0,1.0,H,12.0,15.0,4.0,7.0,15.0,12.0,6.0,11.0,3.0,2.0,0.0,0.0
2018/19,2018-10-27,Swansea,Reading,2,0,H,1.0,0.0,H,25.0,14.0,9.0,4.0,5.0,14.0,7.0,8.0,2.0,1.0,0.0,0.0
2018/19,2018-10-27,West Brom,Blackburn,1,1,D,1.0,0.0,H,19.0,9.0,7.0,5.0,8.0,6.0,6.0,3.0,1.0,1.0,0.0,0.0
2018/19,2018-11-02,Aston Villa,Bolton,2,0,H,1.0,0.0,H,17.0,11.0,3.0,3.0,8.0,16.0,2.0,8.0,0.0,3.0,0.0,0.0
2018/19,2018-11-03,Blackburn,QPR,1,0,H,0.0,0.0,D,10.0,5.0,2.0,1.0,13.0,16.0,5.0,2.0,4.0,4.0,0.0,0.0
2018/19,2018-11-03,Brentford,Millwall,2,0,H,0.0,0.0,D,18.0,10.0,4.0,1.0,8.0,11.0,9.0,3.0,1.0,1.0,0.0,0.0
2018/19,2018-11-03,Derby,Birmingham,3,1,H,0.0,1.0,A,18.0,6.0,10.0,3.0,5.0,11.0,6.0,7.0,0.0,3.0,0.0,0.0
2018/19,2018-11-03,Hull,West Brom,1,0,H,1.0,0.0,H,13.0,9.0,3.0,2.0,8.0,10.0,4.0,4.0,1.0,0.0,0.0,0.0
2018/19,2018-11-03,Ipswich,Preston,1,1,D,1.0,0.0,H,13.0,8.0,2.0,3.0,17.0,9.0,8.0,6.0,4.0,2.0,0.0,1.0
2018/19,2018-11-03,Nott'm Forest,Sheffield United,1,0,H,0.0,0.0,D,12.0,11.0,2.0,1.0,12.0,9.0,4.0,9.0,3.0,1.0,0.0,0.0
2018/19,2018-11-03,Reading,Bristol City,3,2,H,2.0,2.0,D,8.0,21.0,3.0,7.0,11.0,10.0,1.0,6.0,5.0,2.0,0.0,0.0
2018/19,2018-11-03,Rotherham,Swansea,2,1,H,0.0,1.0,A,7.0,12.0,4.0,4.0,17.0,12.0,3.0,2.0,2.0,4.0,0.0,0.0
